"","V1","age","income","children","credit_history","overdue_payments","active_loans","years_in_job","employment_type","owns_property","assets_value","other_loans","education","city","marital_status","support_indicator","credit_risk"
"4957",4956,38,0,0,"dobra","2",4,3,"określona","nie",45110,0,"średnie","małe","S",0.232865318252774,0
"4958",4957,50,17139,0,"brak","0",2,11,"samozatrudnienie","nie",33349,1,"podstawowe","małe","S",0.569369023376107,0
"4959",4958,39,16010,0,"brak","0",0,12,"stała","nie",216063,0,"średnie","duże","M",0.572799720225637,0
"4960",4959,45,25366,0,"brak","0",0,10,"określona","nie",0,0,"wyższe","małe","M",0.770753481560919,0
"4961",4960,36,30165,1,"dobra","0",2,7,"określona","nie",16308,0,"średnie","średnie","M",0.336689475215633,0
"4962",4961,29,20669,0,"dobra","0",1,11,"stała","tak",11947,1,"wyższe","średnie","M",0.0688083878617302,0
"4963",4962,38,25428,0,"brak","0",2,12,"samozatrudnienie","tak",0,1,"wyższe","małe","M",0.504753641950896,0
"4964",4963,43,21612,2,"dobra","0",2,13,"brak","tak",30079,0,"średnie","duże","M",0.314314614790586,0
"4965",4964,33,23138,0,"brak","1",1,17,"stała","nie",0,1,"podstawowe","średnie","M",0.799699049873131,0
"4966",4965,37,19925,1,"dobra","0",0,11,"stała","tak",375707,1,"średnie","małe","M",0.267030164349954,0
"4967",4966,30,22225,0,"brak","1",0,12,"samozatrudnienie","nie",41479,1,"średnie","małe","D",0.405047223466689,0
"4968",4967,51,40000,3,"dobra","0",2,6,"stała","nie",23690,0,"średnie","średnie","S",0.175551998017917,0
"4969",4968,37,25740,1,"brak","0",1,3,"stała","nie",20912,0,"podstawowe","średnie","M",0.0332230187407114,0
"4970",4969,54,30413,3,"brak","1",1,14,"stała","tak",0,0,"średnie","średnie","M",0.05846133040899,0
"4971",4970,55,27419,1,"brak","0",1,15,"stała","nie",43628,0,"średnie","średnie","M",0.91466570261879,0
"4972",4971,39,19314,0,"brak","0",0,15,"stała","tak",0,0,"średnie","średnie","S",0.0747533366042725,0
"4973",4972,29,40000,0,"brak","0",1,7,"stała","tak",83319,1,"średnie","średnie","S",0.446362523765839,0
"4974",4973,19,19042,1,"brak","0",0,7,"stała","nie",48073,1,"podstawowe","małe","M",0.481668480641466,0
"4975",4974,25,37329,1,"dobra","0",2,3,"stała","tak",325474,1,"średnie","małe","M",0.788820840434296,0
"4976",4975,26,0,1,"dobra","0",2,1,"stała","nie",0,1,"wyższe","duże","S",0.0304612107104474,0
"4977",4976,53,13629,0,"brak","0",1,8,"samozatrudnienie","nie",0,0,"średnie","duże","S",0.531344116910584,0
"4978",4977,41,26441,1,"dobra","0",1,16,"samozatrudnienie","tak",18882,1,"podstawowe","małe","D",0.757986211421946,0
"4979",4978,43,0,2,"brak","0",3,8,"stała","nie",0,1,"podstawowe","duże","S",0.001634885979031,0
"4980",4979,18,0,1,"brak","0",1,18,"stała","nie",167923,0,"średnie","małe","S",0.235979099225928,0
"4981",4980,28,0,0,"dobra","0",1,10,"brak","tak",68251,0,"podstawowe","średnie","M",0.287659688742025,0
"4982",4981,48,18779,5,"dobra","0",4,7,"określona","tak",20020,0,"średnie","średnie","M",0.496501045466648,0
"4983",4982,42,10765,0,"brak","0",2,10,"określona","nie",0,0,"podstawowe","duże","D",0.611330024269013,0
"4984",4983,38,40000,0,"dobra","0",2,14,"stała","nie",23338,0,"podstawowe","duże","D",0.0562059960503076,0
"4985",4984,45,0,2,"brak","1",1,14,"określona","nie",36407,1,"podstawowe","średnie","M",0.835906142410334,0
"4986",4985,56,22134,0,"dobra","0",1,13,"określona","nie",29423,0,"średnie","duże","S",0.819859920761804,0
"4987",4986,37,39013,2,"dobra","0",2,1,"stała","nie",26597,0,"średnie","małe","S",0.919828075001235,0
"4988",4987,40,36982,0,"dobra","0",1,8,"określona","tak",0,0,"średnie","duże","S",0.84822052309589,0
"4989",4988,41,33714,0,"dobra","0",2,11,"określona","nie",34394,0,"średnie","małe","S",0.122533753156428,0
"4990",4989,63,18795,0,"brak","1",0,11,"brak","nie",40953,1,"średnie","średnie","D",0.575133761335493,0
"4991",4990,19,40000,0,"brak","3",1,11,"stała","tak",37402,0,"średnie","średnie","S",0.0575136298848276,1
"4992",4991,46,34776,0,"brak","0",2,11,"samozatrudnienie","tak",161665,1,"podstawowe","średnie","M",0.80256956438276,0
"4993",4992,38,24493,0,"dobra","0",1,8,"brak","tak",23526,0,"średnie","średnie","M",0.976011328320029,0
"4994",4993,45,24841,2,"brak","0",0,4,"stała","tak",0,1,"wyższe","małe","D",0.165683278345646,0
"4995",4994,33,18921,2,"brak","0",1,7,"stała","nie",0,1,"wyższe","średnie","M",0.622106504931897,0
"4996",4995,39,0,2,"dobra","1",1,8,"stała","tak",58852,1,"wyższe","małe","M",0.730421824654894,0
"4997",4996,47,40000,2,"dobra","0",2,9,"stała","nie",20505,1,"wyższe","małe","S",0.154144801489817,0
"4998",4997,70,40000,0,"dobra","0",1,17,"określona","nie",254654,0,"wyższe","małe","S",0.216903391358192,0
"4999",4998,48,14156,3,"dobra","0",2,9,"stała","nie",0,0,"średnie","duże","M",0.37314233176982,0
"5000",4999,31,20396,1,"dobra","0",1,5,"samozatrudnienie","nie",163462,0,"podstawowe","średnie","S",0.184347369805999,0
"5001",5000,35,0,0,"dobra","1",1,17,"brak","tak",60991,1,"średnie","średnie","M",0.32162413450148,0
"5002",5001,35,21669,2,"dobra","0",2,1,"stała","tak",169937,1,"podstawowe","średnie","S",0.999765643064965,0
"5003",5002,22,22746,0,"brak","0",2,3,"określona","tak",258049,0,"średnie","średnie","M",0.939579311624677,0
"5004",5003,36,0,2,"brak","3",1,13,"stała","tak",0,1,"wyższe","średnie","S",0.0038897912804939,1
"5005",5004,47,15159,0,"dobra","0",2,0,"określona","nie",23510,0,"wyższe","duże","S",0.776764927927938,0
"5006",5005,27,14426,0,"dobra","0",1,6,"stała","tak",45537,0,"podstawowe","średnie","S",0.596848405651043,0
"5007",5006,50,0,0,"brak","0",0,8,"samozatrudnienie","tak",61243,0,"średnie","średnie","S",0.788799130393735,0
"5008",5007,44,0,0,"brak","1",3,6,"brak","nie",122073,0,"średnie","małe","S",0.485550592945655,0
"5009",5008,32,11713,3,"dobra","2",0,5,"stała","nie",69902,1,"średnie","duże","M",0.409536753219914,0
"5010",5009,38,17282,5,"brak","0",1,10,"brak","nie",65767,0,"średnie","duże","M",0.00489065271509,0
"5011",5010,55,18675,0,"dobra","0",0,10,"samozatrudnienie","nie",65037,0,"średnie","średnie","M",0.368872684460122,0
"5012",5011,47,40000,0,"brak","0",1,6,"stała","nie",141626,1,"wyższe","małe","S",0.706096205851052,0
"5013",5012,40,0,0,"brak","1",1,3,"stała","nie",44467,0,"średnie","duże","S",0.80679642512778,0
"5014",5013,37,39095,2,"dobra","0",1,8,"stała","tak",157340,1,"wyższe","średnie","M",0.119871170728719,0
"5015",5014,40,0,0,"brak","0",4,7,"stała","tak",74680,0,"podstawowe","duże","S",0.0736335933060868,0
"5016",5015,34,35352,3,"dobra","0",1,11,"samozatrudnienie","nie",58914,0,"średnie","małe","M",0.821812534413848,0
"5017",5016,18,15614,1,"brak","0",1,7,"stała","tak",23646,0,"wyższe","małe","S",0.317496640375859,0
"5018",5017,60,19944,3,"brak","0",2,8,"stała","tak",0,0,"średnie","małe","S",0.841157146527793,0
"5019",5018,41,0,1,"dobra","0",2,14,"stała","tak",44009,0,"średnie","małe","M",0.987169118514238,0
"5020",5019,43,19826,1,"brak","2",1,16,"określona","nie",63393,0,"średnie","średnie","S",0.159128254412228,0
"5021",5020,39,0,1,"brak","0",0,11,"stała","nie",38332,1,"średnie","małe","S",0.273544261582505,0
"5022",5021,32,0,2,"brak","0",3,3,"samozatrudnienie","nie",130316,1,"wyższe","duże","M",0.762436626728857,0
"5023",5022,38,0,2,"dobra","0",2,3,"samozatrudnienie","nie",156960,1,"średnie","średnie","D",0.363000412473798,0
"5024",5023,24,12447,1,"dobra","0",2,15,"stała","tak",33451,1,"wyższe","małe","D",0.0368696588384842,0
"5025",5024,62,28285,1,"dobra","0",2,11,"stała","tak",63296,0,"średnie","małe","M",0.500234078314953,0
"5026",5025,27,11799,3,"dobra","0",3,8,"stała","nie",27626,0,"podstawowe","małe","M",0.367615855069142,0
"5027",5026,29,23088,3,"brak","0",2,14,"stała","nie",31695,0,"średnie","małe","S",0.126209883491848,0
"5028",5027,35,31893,1,"brak","0",2,21,"stała","tak",48665,0,"średnie","małe","M",0.170050924995939,0
"5029",5028,52,19786,0,"brak","0",3,7,"samozatrudnienie","nie",124913,0,"średnie","małe","S",0.319840981963565,0
"5030",5029,40,29014,0,"brak","1",2,13,"stała","nie",0,0,"średnie","średnie","M",0.819139819247776,0
"5031",5030,27,13631,3,"brak","0",1,13,"samozatrudnienie","nie",0,0,"średnie","średnie","S",0.152087085258858,0
"5032",5031,52,9586,0,"dobra","0",0,3,"określona","tak",79932,0,"wyższe","średnie","S",0.495713984610168,0
"5033",5032,47,0,0,"brak","1",0,10,"określona","tak",21930,0,"podstawowe","średnie","M",0.534957237895066,0
"5034",5033,45,40000,0,"brak","1",2,11,"brak","nie",153104,1,"średnie","duże","S",0.0974854287185588,0
"5035",5034,47,13386,1,"brak","0",6,13,"brak","tak",123854,0,"wyższe","małe","S",0.550927252547813,1
"5036",5035,63,0,1,"dobra","0",0,10,"samozatrudnienie","tak",95847,1,"średnie","średnie","M",0.512219336351372,0
"5037",5036,61,22509,0,"dobra","0",2,7,"określona","tak",62438,0,"średnie","małe","M",0.691271835574621,0
"5038",5037,33,0,0,"dobra","0",3,6,"samozatrudnienie","nie",25865,0,"średnie","małe","S",0.798099523355513,0
"5039",5038,56,12509,2,"brak","0",4,7,"określona","nie",21709,0,"średnie","średnie","S",0.837783959855929,0
"5040",5039,43,0,3,"brak","1",1,8,"stała","tak",25542,0,"średnie","średnie","S",0.518406588514039,0
"5041",5040,44,17993,0,"brak","1",0,10,"brak","tak",85903,1,"średnie","duże","S",0.559288927664791,0
"5042",5041,23,11424,0,"brak","0",2,17,"określona","tak",29413,0,"podstawowe","średnie","M",0.634407524241604,0
"5043",5042,38,9442,1,"brak","0",2,18,"stała","tak",62504,1,"średnie","średnie","M",0.972756678870702,0
"5044",5043,31,0,2,"dobra","0",5,17,"stała","tak",12811,0,"wyższe","średnie","M",0.0735038796741361,1
"5045",5044,48,24267,2,"dobra","0",0,5,"stała","nie",61717,0,"średnie","duże","S",0.5556961281519,0
"5046",5045,50,0,2,"dobra","0",0,21,"stała","tak",51999,1,"wyższe","średnie","M",0.0283926733070963,0
"5047",5046,19,17143,3,"brak","1",1,12,"samozatrudnienie","tak",41990,0,"podstawowe","duże","S",0.73063324613015,0
"5048",5047,39,24365,0,"brak","1",2,4,"stała","nie",69125,1,"średnie","średnie","M",0.793273715852747,0
"5049",5048,51,37049,0,"brak","0",1,8,"samozatrudnienie","nie",0,0,"średnie","średnie","S",0.0192687645534768,0
"5050",5049,38,26824,1,"dobra","0",3,14,"stała","tak",74574,0,"średnie","małe","M",0.839244751659316,0
"5051",5050,47,20730,2,"brak","0",3,10,"samozatrudnienie","nie",38868,0,"podstawowe","średnie","M",0.401957142088854,0
"5052",5051,43,35032,1,"dobra","0",2,6,"określona","nie",24522,1,"średnie","duże","S",0.295875758226394,0
"5053",5052,43,13630,4,"dobra","0",1,9,"samozatrudnienie","nie",32987,0,"średnie","małe","M",0.12636450642063,0
"5054",5053,37,19683,2,"dobra","0",1,10,"stała","tak",54042,0,"średnie","średnie","S",0.108155073273812,0
"5055",5054,27,19919,2,"dobra","1",1,10,"stała","nie",76334,0,"podstawowe","duże","M",0.347835989984363,0
"5056",5055,28,11867,0,"dobra","0",3,7,"określona","tak",44397,0,"średnie","duże","D",0.395936237810909,0
"5057",5056,47,17855,0,"dobra","1",2,6,"stała","nie",0,1,"średnie","duże","S",0.98532339039479,0
"5058",5057,40,7805,2,"dobra","0",1,9,"brak","tak",18137,0,"średnie","małe","M",0.925927751429242,0
"5059",5058,38,40000,0,"brak","0",0,11,"samozatrudnienie","nie",0,0,"średnie","duże","S",0.944828765983726,0
"5060",5059,35,13784,0,"dobra","0",1,14,"stała","tak",33177,0,"średnie","średnie","M",0.322609564632022,0
"5061",5060,36,40000,3,"dobra","1",0,18,"stała","nie",71938,0,"średnie","duże","S",0.21823017240651,0
"5062",5061,50,22449,3,"brak","0",0,13,"określona","nie",38950,0,"średnie","duże","S",0.107987085391816,0
"5063",5062,36,0,0,"dobra","0",0,11,"określona","nie",21271,0,"średnie","średnie","S",0.416077942274468,0
"5064",5063,26,17250,2,"dobra","0",3,10,"brak","nie",27017,0,"średnie","duże","M",0.352878954307248,0
"5065",5064,47,24439,0,"brak","0",0,9,"samozatrudnienie","tak",175897,0,"podstawowe","małe","M",0.310259993998202,0
"5066",5065,37,30492,0,"brak","1",1,8,"stała","nie",0,0,"wyższe","średnie","S",0.0676687538607921,0
"5067",5066,40,30707,1,"dobra","1",1,12,"stała","nie",156735,0,"wyższe","średnie","M",0.371557019457033,0
"5068",5067,56,32447,2,"dobra","0",1,0,"określona","nie",95084,1,"średnie","duże","S",0.841648572503302,0
"5069",5068,39,0,0,"brak","0",0,14,"stała","tak",89764,0,"wyższe","duże","S",0.633811391643653,0
"5070",5069,42,17323,0,"brak","0",3,8,"określona","tak",67901,1,"wyższe","średnie","S",0.862867617293378,0
"5071",5070,28,9925,0,"dobra","0",1,5,"stała","nie",131104,0,"średnie","średnie","S",0.0573928220029545,0
"5072",5071,37,28612,5,"dobra","1",1,8,"określona","nie",0,1,"podstawowe","małe","M",0.250820967458346,0
"5073",5072,46,0,1,"dobra","0",1,6,"brak","tak",149956,0,"średnie","średnie","S",0.262021622913996,0
"5074",5073,24,40000,0,"dobra","0",1,22,"samozatrudnienie","tak",169304,0,"wyższe","małe","M",0.547692248617247,0
"5075",5074,42,25657,0,"brak","0",2,7,"samozatrudnienie","tak",0,1,"średnie","duże","S",0.951945236623362,0
"5076",5075,41,0,1,"dobra","0",3,10,"samozatrudnienie","tak",117775,1,"średnie","średnie","M",0.976603942635795,0
"5077",5076,40,0,1,"dobra","0",1,5,"brak","tak",39376,1,"średnie","małe","S",0.887075699257746,0
"5078",5077,50,0,2,"brak","0",5,14,"brak","nie",0,0,"podstawowe","małe","S",0.428923174837241,1
"5079",5078,43,8971,0,"brak","0",1,3,"stała","nie",32226,0,"podstawowe","małe","D",0.853877043361324,0
"5080",5079,54,18577,4,"dobra","0",1,14,"stała","tak",121258,1,"podstawowe","duże","M",0.888217615249012,0
"5081",5080,30,0,0,"dobra","1",3,11,"brak","nie",70719,1,"średnie","duże","S",0.58680658412572,0
"5082",5081,41,21274,0,"dobra","0",2,11,"stała","nie",92782,0,"średnie","duże","M",0.349779416079125,0
"5083",5082,40,22424,0,"brak","1",3,12,"stała","nie",134971,0,"średnie","małe","M",0.465286134634439,0
"5084",5083,29,23601,1,"dobra","0",1,8,"stała","nie",39053,0,"podstawowe","średnie","S",0.549588818505949,0
"5085",5084,49,6583,3,"dobra","0",3,13,"samozatrudnienie","tak",43508,0,"podstawowe","średnie","M",0.605983619217609,0
"5086",5085,63,22188,2,"brak","1",0,8,"stała","tak",80772,1,"średnie","małe","D",0.243894939164942,0
"5087",5086,39,7224,1,"brak","0",3,6,"określona","nie",0,1,"średnie","duże","M",0.176571794060438,0
"5088",5087,45,31764,0,"dobra","0",0,5,"stała","nie",60942,0,"podstawowe","średnie","M",0.548213080554055,0
"5089",5088,40,16687,0,"dobra","0",2,15,"stała","nie",169656,0,"średnie","małe","S",0.352269839407284,0
"5090",5089,32,7491,1,"brak","0",1,15,"stała","nie",25967,0,"średnie","małe","M",0.756123726526899,0
"5091",5090,21,14660,2,"brak","0",1,20,"określona","nie",30581,1,"podstawowe","średnie","M",0.440340930227972,0
"5092",5091,32,16563,2,"brak","0",1,8,"stała","tak",43832,0,"średnie","średnie","M",0.237143762637685,0
"5093",5092,26,39948,0,"dobra","2",1,7,"samozatrudnienie","nie",89882,0,"podstawowe","duże","S",0.378382538335016,0
"5094",5093,57,24302,0,"dobra","0",5,7,"określona","nie",64091,0,"średnie","małe","D",0.751791426187849,1
"5095",5094,38,0,0,"dobra","1",2,2,"stała","tak",111570,1,"wyższe","małe","M",0.0238691494409126,0
"5096",5095,36,39759,3,"brak","1",1,11,"stała","nie",52594,0,"podstawowe","małe","M",0.736809984544202,0
"5097",5096,48,20992,1,"brak","1",2,10,"samozatrudnienie","nie",0,0,"wyższe","małe","M",0.216228858099653,0
"5098",5097,28,32115,0,"brak","1",2,8,"brak","tak",101946,0,"podstawowe","średnie","M",0.57281559609171,0
"5099",5098,32,31005,0,"brak","0",1,16,"określona","nie",70477,0,"podstawowe","średnie","M",0.367835762461565,0
"5100",5099,40,11576,0,"dobra","0",2,5,"określona","nie",37973,1,"wyższe","duże","S",0.642303955912681,0
"5101",5100,50,40000,0,"brak","0",0,4,"samozatrudnienie","nie",0,1,"średnie","średnie","M",0.0922054384835012,0
"5102",5101,45,10827,2,"brak","1",1,14,"stała","nie",246760,0,"średnie","duże","M",0.0200164429121132,0
"5103",5102,42,34845,4,"brak","0",0,14,"samozatrudnienie","tak",157459,1,"średnie","duże","S",0.74281113833484,0
"5104",5103,40,10316,1,"brak","0",2,7,"określona","tak",32095,0,"średnie","średnie","S",0.451835628250987,0
"5105",5104,44,29751,0,"dobra","0",3,0,"określona","tak",0,1,"podstawowe","średnie","M",0.435841219361842,0
"5106",5105,42,40000,1,"dobra","2",2,8,"samozatrudnienie","nie",109513,0,"wyższe","małe","S",0.217892369791803,0
"5107",5106,29,19801,2,"brak","0",1,6,"samozatrudnienie","tak",82210,0,"średnie","średnie","D",0.808364990234875,0
"5108",5107,40,19376,0,"dobra","0",4,20,"stała","nie",0,0,"średnie","średnie","S",0.265634734404743,0
"5109",5108,29,29888,3,"dobra","0",2,16,"brak","tak",0,0,"średnie","średnie","M",0.795555863383257,0
"5110",5109,40,0,2,"brak","0",1,8,"stała","tak",0,0,"średnie","małe","M",0.251564688523103,0
"5111",5110,35,40000,0,"brak","1",4,10,"samozatrudnienie","tak",16383,0,"średnie","duże","S",0.392529773176665,0
"5112",5111,65,24248,1,"brak","0",3,13,"stała","nie",145530,1,"średnie","małe","D",0.068938511973002,0
"5113",5112,39,18768,2,"brak","0",4,10,"samozatrudnienie","tak",164342,0,"wyższe","średnie","M",0.47548862039728,0
"5114",5113,25,16812,1,"brak","0",0,9,"stała","tak",0,0,"wyższe","średnie","M",0.724126076954099,0
"5115",5114,38,13815,0,"dobra","1",4,14,"stała","tak",10000,0,"wyższe","małe","M",0.579646208438334,0
"5116",5115,45,0,0,"dobra","1",3,16,"stała","nie",203501,1,"podstawowe","duże","M",0.742603140908911,0
"5117",5116,56,18484,0,"brak","0",2,17,"samozatrudnienie","nie",37962,1,"podstawowe","małe","M",0.560147991689539,0
"5118",5117,34,17260,2,"brak","1",2,13,"stała","nie",22529,1,"średnie","średnie","M",0.894226296208496,0
"5119",5118,24,15849,0,"dobra","0",0,13,"brak","nie",26584,0,"średnie","duże","M",0.985456347202671,0
"5120",5119,48,40000,1,"brak","1",3,13,"stała","nie",62423,0,"średnie","średnie","S",0.747966065884718,0
"5121",5120,26,13160,2,"dobra","0",1,9,"samozatrudnienie","nie",95305,1,"średnie","małe","M",0.44962880300115,0
"5122",5121,35,0,0,"brak","0",1,11,"samozatrudnienie","tak",0,1,"podstawowe","małe","S",0.475237558968919,0
"5123",5122,37,0,2,"brak","1",2,7,"brak","nie",0,1,"średnie","średnie","M",0.646503690554291,0
"5124",5123,39,30183,0,"brak","0",3,2,"stała","tak",194270,1,"wyższe","średnie","S",0.209320802410005,0
"5125",5124,46,21390,0,"brak","1",1,11,"określona","tak",58924,0,"średnie","duże","M",0.315712866844182,0
"5126",5125,33,19528,0,"brak","1",3,17,"stała","tak",50037,1,"podstawowe","duże","S",0.427050799591371,0
"5127",5126,37,27605,4,"brak","0",4,8,"stała","tak",79916,0,"podstawowe","małe","M",0.175690977263766,0
"5128",5127,39,25166,2,"dobra","0",1,12,"określona","nie",38221,0,"średnie","małe","M",0.0413765348505366,0
"5129",5128,41,19351,0,"brak","0",1,5,"stała","nie",16401,0,"średnie","średnie","M",0.550947998705713,0
"5130",5129,40,0,4,"dobra","0",2,14,"określona","tak",63900,1,"podstawowe","małe","M",0.458091744528881,0
"5131",5130,44,0,2,"brak","0",1,8,"stała","tak",87052,1,"podstawowe","małe","M",0.829811696351654,0
"5132",5131,48,12415,0,"brak","0",1,16,"samozatrudnienie","tak",49818,0,"podstawowe","małe","M",0.594243332096247,0
"5133",5132,43,15778,0,"dobra","0",0,6,"brak","tak",78393,0,"średnie","średnie","S",0.808215236576107,0
"5134",5133,44,22395,0,"dobra","1",3,18,"określona","tak",49966,0,"średnie","średnie","D",0.357945023971548,0
"5135",5134,24,26353,1,"brak","0",5,15,"określona","tak",0,0,"podstawowe","małe","D",0.644401780085997,1
"5136",5135,40,40000,1,"dobra","1",2,6,"samozatrudnienie","tak",40744,1,"średnie","duże","M",0.574401247483396,0
