Unnamed: 0,V1,age,income,children,active_loans,years_in_job,assets_value,other_loans,support_indicator,credit_risk,overdue_payments_0,overdue_payments_1,overdue_payments_2,overdue_payments_3,overdue_payments_4,credit_history_brak,credit_history_dobra,employment_type_brak,employment_type_określona,employment_type_samozatrudnienie,employment_type_stała,owns_property_nie,owns_property_tak,education_podstawowe,education_wyższe,education_średnie,city_duże,city_małe,city_średnie,marital_status_D,marital_status_M,marital_status_S
6268,6267,49,38284,0,4,9,63089.0,1,0.940452844122191,0,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
6269,6268,49,18989,0,1,8,0.0,0,0.275364635728627,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
6270,6269,44,13378,3,1,8,59004.0,0,0.155744738625204,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
6271,6270,36,0,0,3,12,66465.0,1,0.692620967930414,0,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
6272,6271,47,24406,0,3,8,58341.0,0,0.026309919188538,0,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
6273,6272,39,12079,0,1,16,18914.0,1,0.826762171223683,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
6274,6273,29,0,2,4,2,21871.0,1,0.725287792920149,0,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
6275,6274,35,27548,1,2,13,226108.0,0,0.325983175086092,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
6276,6275,40,17976,1,1,15,11233.0,1,0.458735204698602,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
6277,6276,49,20273,3,0,8,114196.0,0,0.969770348784076,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
6278,6277,38,18400,0,1,11,0.0,0,0.93667282979414,0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
6279,6278,27,40000,1,0,21,0.0,0,0.504022400255591,0,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
6280,6279,40,40000,2,2,10,24898.0,0,0.836254076039686,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
6281,6280,41,11864,1,1,13,11860.0,0,0.0947457090057778,0,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False
6282,6281,41,16875,0,0,14,66723.0,0,0.17633956906247,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
6283,6282,49,33691,0,3,4,0.0,0,0.508633970728244,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
6284,6283,50,29761,0,3,22,70576.0,0,0.648856269549304,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
6285,6284,34,21574,0,1,8,90772.0,1,0.573011689351542,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
6286,6285,33,12471,0,2,9,0.0,0,0.160813132362542,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
6287,6286,29,15657,0,2,13,80494.0,1,0.96522341249693,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
6288,6287,46,0,0,2,10,90996.0,1,0.835157032214151,0,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
6289,6288,54,25298,0,2,8,0.0,1,0.571454784697611,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
6290,6289,36,40000,2,2,13,10000.0,0,0.142518909153081,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False
6291,6290,37,15623,3,3,3,123522.0,0,0.935194547678151,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
6292,6291,54,13186,0,4,17,0.0,1,0.569817599965544,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
6293,6292,45,0,1,1,11,10056.0,0,0.274873634472492,0,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
6294,6293,44,36896,4,0,12,43162.0,0,0.459866409486224,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
6295,6294,28,0,1,3,8,15377.0,0,0.25011756198839,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
6296,6295,46,40000,5,2,7,54025.0,1,0.168235769388232,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
6297,6296,30,20211,0,6,3,83619.0,0,0.63537048574226,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
6298,6297,28,15257,3,2,13,47575.0,0,0.172051070106661,0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False
6299,6298,36,9896,0,5,1,68140.0,1,0.245263960146901,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
6300,6299,34,31359,0,1,11,61894.0,0,0.344850902592655,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
6301,6300,37,20219,4,0,7,199274.0,1,0.888943271641386,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
6302,6301,25,23989,4,0,11,64129.0,0,0.894584332987237,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
6303,6302,49,0,0,2,5,33206.0,0,0.282279338402954,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
6304,6303,51,18778,4,1,16,40651.0,1,0.238176707833049,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6305,6304,20,17269,0,1,4,46897.0,1,0.706379214504605,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
6306,6305,49,20946,1,3,0,33710.0,0,0.564750627292244,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
6307,6306,31,0,0,0,8,17192.0,0,0.601958922218224,0,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True
6308,6307,48,10228,0,1,5,27140.0,0,0.966877208394167,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
6309,6308,39,40000,2,2,8,37457.0,0,0.872828153857004,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
6310,6309,40,11140,0,3,5,37312.0,0,0.465718607165234,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
6311,6310,38,24118,0,2,11,120454.0,0,0.735923462328497,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
6312,6311,52,9081,0,2,3,157981.0,0,0.593133475331177,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
6313,6312,27,8115,0,3,10,0.0,0,0.93577755322168,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
6314,6313,46,23130,1,1,8,73710.0,0,0.37608437515089,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
6315,6314,51,24033,0,1,5,53142.0,1,0.655148274191967,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
6316,6315,47,40000,2,0,4,121717.0,1,0.546968803256022,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
6317,6316,63,26897,0,1,16,93965.0,0,0.681499518624196,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
6318,6317,34,20436,0,0,3,116286.0,0,0.048092478760621,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
6319,6318,49,13700,0,0,6,12641.0,0,0.548568699316443,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
6320,6319,38,40000,1,2,15,354227.0,1,0.640994657022195,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
6321,6320,52,0,0,1,10,22446.0,0,0.888302019129628,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True
6322,6321,39,11811,0,1,11,77882.0,1,0.810000666150038,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
6323,6322,36,22448,0,0,5,50016.0,0,0.647147700029659,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
6324,6323,53,23671,3,3,8,0.0,0,0.801558921711712,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True
6325,6324,35,18530,0,2,20,35682.0,0,0.587257554323506,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
6326,6325,25,0,2,0,15,0.0,1,0.606204616567458,0,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
6327,6326,34,33385,0,2,4,31484.0,0,0.340953046085057,0,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
6328,6327,46,20025,0,2,8,47320.0,1,0.508725076506855,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
6329,6328,53,19140,0,0,0,46466.0,1,0.132941254667216,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
6330,6329,41,40000,0,3,13,25467.0,0,0.499673775309717,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
6331,6330,53,0,1,2,4,42626.0,0,0.359536742448019,0,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
6332,6331,26,22837,4,0,12,0.0,0,0.258197324107343,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
6333,6332,35,9753,0,0,9,29003.0,0,0.763837176287531,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
6334,6333,37,0,0,3,7,135297.0,0,0.395839987316218,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
6335,6334,38,31227,0,1,8,0.0,1,0.597428252109293,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False
6336,6335,40,5556,0,2,8,45659.0,1,0.312437219128439,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
6337,6336,46,24982,0,2,4,118418.0,0,0.426770895107198,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
6338,6337,35,17883,3,2,14,104277.0,1,0.220987627359853,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
6339,6338,41,19723,0,1,10,249065.0,0,0.462971159254243,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
6340,6339,39,13992,2,3,16,45974.0,0,0.659448745263227,0,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False
6341,6340,30,20453,0,3,2,42109.0,1,0.408752159587312,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False
6342,6341,38,40000,0,1,14,12571.0,1,0.456557710899179,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False
